city,state,primary_zip,county,valid_zips
"MONPONSETT","MA","02350","PLYMOUTH","02350"
"MONROE BRIDGE","MA","01350","FRANKLIN","01350"
"MONROE CENTER","IL","61052","OGLE","61052"
"MONROE CITY","IN","47557","KNOX","47557"
"MONROE CITY","MO","63456","MONROE","63456"
"MONROE CITY","TX","77514","CHAMBERS","77514"
"MONROE TOWNSHIP","NJ","08831","MIDDLESEX","08831"
"MONROETON","PA","18832","BRADFORD","18832"
"MONROEVILLE","AL","36460","MONROE","36460;36461"
"MONROEVILLE","IN","46773","ALLEN","46773"
"MONROEVILLE","NJ","08343","GLOUCESTER","08343"
"MONROEVILLE","OH","44847","HURON","44847"
"MONROEVILLE","PA","15146","ALLEGHENY","15146"
"MONROE","AR","72108","MONROE","72108"
"MONROE","CT","06468","FAIRFIELD","06468"
"MONROE","GA","30655","WALTON","30655;30656"
"MONROE","IA","50170","JASPER","50170"
"MONROE","IN","46772","ADAMS","46772"
"MONROE","LA","71201","OUACHITA","71201;71202;71203;71207;71209;71210;71211;71212;71213;71217"
"MONROE","MA","01350","FRANKLIN","01350"
"MONROE","ME","04951","WALDO","04951"
"MONROE","MI","48161","MONROE","48161;48162"
"MONROE","NC","28110","UNION","28110;28111;28112"
"MONROE","NE","68647","PLATTE","68647"
"MONROE","NH","03771","GRAFTON","03771"
"MONROE","NY","10950","ORANGE","10949;10950"
"MONROE","OH","45050","BUTLER","45050"
"MONROE","OK","74947","LE FLORE","74947"
"MONROE","OR","97456","BENTON","97456"
"MONROE","SD","57047","TURNER","57047"
"MONROE","TN","38573","OVERTON","38573"
"MONROE","UT","84754","SEVIER","84754"
"MONROE","VA","24574","AMHERST","24574"
"MONROE","WA","98272","SNOHOMISH","98272"
"MONROE","WI","53566","GREEN","53566"
"MONROVIA","CA","91016","LOS ANGELES","91016;91017"
"MONROVIA","IN","46157","MORGAN","46157"
"MONROVIA","MD","21770","FREDERICK","21770"
"MONSEY","NY","10952","ROCKLAND","10952"
"MONSON","MA","01057","HAMPDEN","01057"
"MONSON","ME","04464","PISCATAQUIS","04464"
"MONT ALTO","PA","17237","FRANKLIN","17237"
"MONT BELVIEU","TX","77580","CHAMBERS","77580"
"MONT CLARE","PA","19453","MONTGOMERY","19453"
"MONT VERNON","NH","03057","HILLSBOROUGH","03057"
"MONTAGUE","CA","96064","SISKIYOU","96064"
"MONTAGUE","MA","01351","FRANKLIN","01351"
"MONTAGUE","MI","49437","MUSKEGON","49437"
"MONTAGUE","NJ","07827","SUSSEX","07827"
"MONTAGUE","TX","76251","MONTAGUE","76251"
"MONTALBA","TX","75853","ANDERSON","75853"
"MONTANA CITY","MT","59634","JEFFERSON","59634"
"MONTANA MINES","WV","26586","MARION","26586"
"MONTANDON","PA","17850","NORTHUMBERLAND","17850"
"MONTARA","CA","94037","SAN MATEO","94037"
"MONTAUK","NY","11954","SUFFOLK","11954"
"MONTCALM","WV","24737","MERCER","24737"
"MONTCHANIN","DE","19710","NEW CASTLE","19710"
"MONTCLAIR","CA","91763","SAN BERNARDINO","91763"
"MONTCLAIR","NJ","07042","ESSEX","07042;07043"
"MONTE ALTO","TX","78538","HIDALGO","78538"
"MONTE RIO","CA","95462","SONOMA","95462"
"MONTE SERENO","CA","95030","SANTA CLARA","95030"
"MONTE VISTA","CA","95014","SANTA CLARA","95014"
"MONTE VISTA","CO","81144","RIO GRANDE","81144"
"MONTEAGLE","TN","37356","GRUNDY","37356"
"MONTEBELLO","CA","90640","LOS ANGELES","90640"
"MONTEBELLO","VA","24464","NELSON","24464"
"MONTECITO","CA","93108","SANTA BARBARA","93108"
"MONTEGUT","LA","70377","TERREBONNE","70377"
"MONTELLO","NV","89830","ELKO","89830"
"MONTELLO","WI","53949","MARQUETTE","53949"
"MONTEREY PARK","CA","91754","LOS ANGELES","91754;91755;91756"
"MONTEREY","CA","93940","MONTEREY","93940;93942;93943;93944"
"MONTEREY","IN","46960","PULASKI","46960"
"MONTEREY","LA","71354","CONCORDIA","71354"
"MONTEREY","MA","01245","BERKSHIRE","01245"
"MONTEREY","TN","38574","PUTNAM","38574"
"MONTEREY","VA","24465","HIGHLAND","24465"
"MONTERVILLE","WV","26282","RANDOLPH","26282"
"MONTESANO","WA","98563","GRAYS HARBOR","98563"
"MONTEVALLO","AL","35115","SHELBY","35115"
"MONTEVIDEO","MN","56265","CHIPPEWA","56265"
"MONTEVIDEO","VA","22846","ROCKINGHAM","22846"
"MONTEVIEW","ID","83435","JEFFERSON","83435"
"MONTEZUMA CREEK","UT","84534","SAN JUAN","84534"
"MONTEZUMA","GA","31063","MACON","31063"
"MONTEZUMA","IA","50171","POWESHIEK","50171"
"MONTEZUMA","IN","47862","PARKE","47862"
"MONTEZUMA","KS","67867","GRAY","67867"
"MONTEZUMA","NC","28653","AVERY","28653"
"MONTEZUMA","NM","87731","SAN MIGUEL","87731"
"MONTEZUMA","NY","13117","CAYUGA","13117"
"MONTEZUMA","OH","45866","MERCER","45866"
"MONTEZUMA","VA","22821","ROCKINGHAM","22821"
"MONTFORD","VA","22960","ORANGE","22960"
"MONTFORT","WI","53569","GRANT","53569"
"MONTGOMERY CENTER","VT","05471","FRANKLIN","05471"
"MONTGOMERY CENTE","VT","05471","FRANKLIN","05471"
"MONTGOMERY CITY","MO","63361","MONTGOMERY","63361"
"MONTGOMERY CREEK","CA","96065","SHASTA","96065"
"MONTGOMERY VILLAGE","MD","20886","MONTGOMERY","20886"
"MONTGOMERYVILLE","PA","18936","MONTGOMERY","18936"
"MONTGOMERY","AL","36104","MONTGOMERY","36101;36102;36103;36104;36105;36106;36107;36108;36109;36110;36111;36112;36113;36114;36115;36116;36117;36118;36119;36120;36121;36123;36124;36125;36130;36131;36132;36135;36140;36141;36142;36177;36191"
"MONTGOMERY","IL","60538","KENDALL","60538"
"MONTGOMERY","IN","47558","DAVIESS","47558"
"MONTGOMERY","LA","71454","GRANT","71454"
"MONTGOMERY","MA","01085","HAMPDEN","01085"
"MONTGOMERY","MI","49255","BRANCH","49255"
"MONTGOMERY","MN","56069","LE SUEUR","56069"
"MONTGOMERY","NY","12549","ORANGE","12549"
"MONTGOMERY","PA","17752","LYCOMING","17752"
"MONTGOMERY","TX","77356","MONTGOMERY","77316;77356"
"MONTGOMERY","VT","05470","FRANKLIN","05470"
"MONTGOMERY","WV","25136","FAYETTE","25136"
"MONTICELLO","AR","71655","DREW","71655;71656;71657"
"MONTICELLO","FL","32344","JEFFERSON","32344;32345"
"MONTICELLO","GA","31064","JASPER","31064"
"MONTICELLO","IA","52310","JONES","52310"
"MONTICELLO","IL","61856","PIATT","61856"
"MONTICELLO","IN","47960","WHITE","47960"
"MONTICELLO","KY","42633","WAYNE","42633"
"MONTICELLO","ME","04760","AROOSTOOK","04760"
"MONTICELLO","MN","55362","WRIGHT","55362"
"MONTICELLO","MO","63457","LEWIS","63457"
"MONTICELLO","MS","39654","LAWRENCE","39654"
"MONTICELLO","NM","87939","SIERRA","87939"
"MONTICELLO","NY","12701","SULLIVAN","12701"
"MONTICELLO","UT","84535","SAN JUAN","84535"
"MONTICELLO","VA","22902","CHARLOTTESVILLE CITY","22902"
"MONTICELLO","WI","53570","GREEN","53570"
"MONTIER","MO","65546","SHANNON","65546"
"MONTMORENCI","IN","47962","TIPPECANOE","47962"
"MONTMORENCI","SC","29839","AIKEN","29839"
"MONTOUR FALLS","NY","14865","SCHUYLER","14865"
"MONTOURSVILLE","PA","17754","LYCOMING","17754"
"MONTOUR","IA","50173","TAMA","50173"
"MONTOUR","ID","83617","GEM","83617"
"MONTPELIER STATION","VA","22957","ORANGE","22957"
"MONTPELIER STATI","VA","22957","ORANGE","22957"
"MONTPELIER","IA","52759","MUSCATINE","52759"
"MONTPELIER","ID","83254","BEAR LAKE","83254"
"MONTPELIER","IN","47359","BLACKFORD","47359"
"MONTPELIER","KY","42728","ADAIR","42728"
"MONTPELIER","MD","20708","PRINCE GEORGES","20708"
"MONTPELIER","MS","39754","CLAY","39754"
"MONTPELIER","ND","58472","STUTSMAN","58472"
"MONTPELIER","OH","43543","WILLIAMS","43543"
"MONTPELIER","VA","23192","HANOVER","23192"
"MONTPELIER","VT","05602","WASHINGTON","05601;05602;05603;05604;05609;05620;05633"
"MONTREAL","MO","65591","CAMDEN","65591"
"MONTREAL","WI","54550","IRON","54550"
"MONTREAT","NC","28757","BUNCOMBE","28757"
"MONTROSE","AL","36559","BALDWIN","36559"
"MONTROSE","AR","71658","ASHLEY","71658"
"MONTROSE","CA","91020","LOS ANGELES","91020;91021"
"MONTROSE","CO","81401","MONTROSE","81401;81402;81403"
"MONTROSE","GA","31065","LAURENS","31065"
"MONTROSE","IA","52639","LEE","52639"
"MONTROSE","IL","62445","CUMBERLAND","62445"
"MONTROSE","MI","48457","GENESEE","48457"
"MONTROSE","MN","55363","WRIGHT","55363"
"MONTROSE","MO","64770","HENRY","64770"
"MONTROSE","NY","10548","WESTCHESTER","10548"
"MONTROSE","PA","18801","SUSQUEHANNA","18801"
"MONTROSE","SD","57048","MCCOOK","57048"
"MONTROSE","WV","26283","RANDOLPH","26283"
"MONTROSS","VA","22520","WESTMORELAND","22520"
"MONTVALE","NJ","07645","BERGEN","07645"
"MONTVALE","VA","24122","BEDFORD","24122"
"MONTVERDE","FL","34756","LAKE","34756"
"MONTVILLE","CT","06353","SOUTHEASTERN CONNECTICUT","06353"
"MONTVILLE","NJ","07045","MORRIS","07045"
"MONTVILLE","OH","44064","GEAUGA","44064"
"MONUMENT BEACH","MA","02553","BARNSTABLE","02553"
"MONUMENT VALLEY","UT","84536","SAN JUAN","84536"
"MONUMENT","CO","80132","EL PASO","80132"
"MONUMENT","KS","67747","LOGAN","67747"
"MONUMENT","NM","88265","LEA","88265"
"MONUMENT","OR","97864","GRANT","97864"
"MOODUS","CT","06469","MIDDLESEX","06469"
"MOODY AFB","GA","31699","LOWNDES","31699"
"MOODY AIR FORCE","GA","31699","LOWNDES","31699"
"MOODYS","OK","74444","CHEROKEE","74444"
"MOODY","AL","35004","ST. CLAIR","35004"
"MOODY","ME","04054","YORK","04054"
"MOODY","MO","65777","HOWELL","65777"
"MOODY","TX","76557","MCLENNAN","76557"
"MOOERS FORKS","NY","12959","CLINTON","12959"
"MOOERS","NY","12958","CLINTON","12958"
"MOOLEYVILLE","KY","40143","BRECKINRIDGE","40143"
"MOON TWP","PA","15108","ALLEGHENY","15108"
"MOONACHIE","NJ","07074","BERGEN","07074"
"MOON","VA","23119","MATHEWS","23119"
"MOORCROFT","WY","82721","CROOK","82721"
"MOORE HAVEN","FL","33471","GLADES","33471"
"MOOREFIELD","KY","40350","NICHOLAS","40350"
"MOOREFIELD","NE","69039","FRONTIER","69039"
"MOOREFIELD","OH","43907","HARRISON","43907"
"MOOREFIELD","WV","26836","HARDY","26836"
"MOORELAND","IN","47360","HENRY","47360"
"MOORELAND","OK","73852","WOODWARD","73852"
"MOORES CREEK","KY","40402","JACKSON","40402"
"MOORES HILL","IN","47032","DEARBORN","47032"
"MOORESBORO","NC","28114","RUTHERFORD","28114"
"MOORESBURG","TN","37811","HAWKINS","37811"
"MOORESTOWN","MI","49651","MISSAUKEE","49651"
"MOORESTOWN","NJ","08057","BURLINGTON","08057"
"MOORESVILLE","AL","35649","LIMESTONE","35649"
"MOORESVILLE","IN","46158","MORGAN","46158"
"MOORESVILLE","MO","64664","LIVINGSTON","64664"
"MOORESVILLE","NC","28115","IREDELL","28115;28117"
"MOORETON","ND","58061","RICHLAND","58061"
"MOOREVILLE","MS","38857","LEE","38857"
"MOORE","ID","83255","BUTTE","83255"
"MOORE","MT","59464","FERGUS","59464"
"MOORE","OK","73160","CLEVELAND","73160;73165;73170"
"MOORE","SC","29369","SPARTANBURG","29369"
"MOORE","TX","78057","FRIO","78057"
"MOORHEAD","IA","51558","MONONA","51558"
"MOORHEAD","MN","56560","CLAY","56560;56561;56562;56563"
"MOORHEAD","MS","38761","SUNFLOWER","38761"
"MOORINGSPORT","LA","71060","CADDO","71060"
"MOORLAND","IA","50566","WEBSTER","50566"
"MOORPARK","CA","93021","VENTURA","93020;93021"
"MOOSE LAKE","MN","55767","CARLTON","55767"
"MOOSE PASS","AK","99631","KENAI PENINSULA BOROUGH","99631"
"MOOSEHEART","IL","60539","KANE","60539"
"MOOSE","WY","83012","TETON","83012"
"MOOSIC","PA","18507","LACKAWANNA","18507"
"MOOSUP","CT","06354","WINDHAM","06354"
"MOQUAH","WI","54806","ASHLAND","54806"
"MORAGA","CA","94556","CONTRA COSTA","94556;94570;94575"
"MORANN","PA","16663","CLEARFIELD","16663"
"MORAN","KS","66755","ALLEN","66755"
"MORAN","MI","49760","MACKINAC","49760"
"MORAN","TX","76464","SHACKELFORD","76464"
"MORAN","WY","83013","TETON","83013"
"MORATTICO","VA","22523","LANCASTER","22523"
"MORAVIAN FALLS","NC","28654","WILKES","28654"
"MORAVIA","IA","52571","APPANOOSE","52571"
"MORAVIA","NY","13118","CAYUGA","13118"
"MORA","LA","71455","NATCHITOCHES","71455"
"MORA","MN","55051","KANABEC","55051"
"MORA","MO","65345","PETTIS","65345"
"MORA","NM","87732","MORA","87732"
"MOREAUVILLE","LA","71355","AVOYELLES","71355"
"MOREHEAD CITY","NC","28557","CARTERET","28557"
"MOREHEAD","KY","40351","ROWAN","40351"
"MOREHOUSE","MO","63868","NEW MADRID","63868"
"MORELAND","GA","30259","COWETA","30259"
"MORELAND","ID","83256","BINGHAM","83256"
"MORENCI","AZ","85540","GREENLEE","85540"
"MORENCI","MI","49256","LENAWEE","49256"
"MORENO VALLEY","CA","92553","RIVERSIDE","92551;92552;92553;92554;92555;92556;92557"
"MORETOWN","VT","05660","WASHINGTON","05660"
"MORGAN CITY","LA","70380","ST. MARY","70380;70381"
"MORGAN CITY","MS","38946","LEFLORE","38946"
"MORGAN CTR","VT","05853","ORLEANS","05853"
"MORGAN HILL","CA","95037","SANTA CLARA","95037;95038"
"MORGAN MILL","TX","76465","ERATH","76465"
"MORGANFIELD","KY","42437","UNION","42437"
"MORGANTON","GA","30560","FANNIN","30560"
"MORGANTON","NC","28655","BURKE","28655;28680"
"MORGANTOWN","IN","46160","BROWN","46160"
"MORGANTOWN","KY","42261","BUTLER","42261"
"MORGANTOWN","PA","19543","BERKS","19543"
"MORGANTOWN","WV","26501","MONONGALIA","26501;26502;26504;26505;26506;26507;26508"
"MORGANVILLE","KS","67468","CLAY","67468"
"MORGANVILLE","NJ","07751","MONMOUTH","07751"
"MORGANZA","LA","70759","POINTE COUPEE","70759"
"MORGANZA","MD","20660","ST. MARY'S","20660"
"MORGAN","GA","31766","CALHOUN","31766;39866"
"MORGAN","MN","56266","REDWOOD","56266"
"MORGAN","PA","15064","ALLEGHENY","15064"
"MORGAN","TX","76671","BOSQUE","76671"
"MORGAN","UT","84050","MORGAN","84050"
"MORGAN","VT","05853","ORLEANS","05853"
"MORIAH CENTER","NY","12961","ESSEX","12961"
"MORIAH","NY","12960","ESSEX","12960"
"MORIARTY","NM","87035","TORRANCE","87035"
"MORICHES","NY","11955","SUFFOLK","11955"
"MORLAND","KS","67650","GRAHAM","67650"
"MORLEY","IA","52312","JONES","52312"
"MORLEY","MI","49336","MECOSTA","49336"
"MORLEY","MO","63767","SCOTT","63767"
"MORLEY","TN","37766","CAMPBELL","37766"
"MORMON LAKE","AZ","86038","COCONINO","86038"
"MORNING SUN","IA","52640","LOUISA","52640"
"MORNING VIEW","KY","41063","KENTON","41063"
"MOROCCO","IN","47963","NEWTON","47963"
"MORONGO VALLEY","CA","92256","SAN BERNARDINO","92256"
"MORONI","UT","84646","SANPETE","84646"
"MORO","AR","72368","LEE","72368"
"MORO","IL","62067","MADISON","62067"
"MORO","OR","97039","SHERMAN","97039"
"MORRAL","OH","43337","MARION","43337"
"MORRICE","MI","48857","SHIAWASSEE","48857"
"MORRILL","KS","66515","BROWN","66515"
"MORRILL","ME","04952","WALDO","04952"
"MORRILL","NE","69358","SCOTTS BLUFF","69358"
"MORRILTON","AR","72110","CONWAY","72110"
"MORRIS CHAPEL","TN","38361","HARDIN","38361"
"MORRIS FORK","KY","41314","OWSLEY","41314"
"MORRIS PLAINS","NJ","07950","MORRIS","07950"
"MORRIS RUN","PA","16939","TIOGA","16939"
"MORRISDALE","PA","16858","CLEARFIELD","16858"
"MORRISONVILLE","IL","62546","CHRISTIAN","62546"
"MORRISONVILLE","NY","12962","CLINTON","12962"
"MORRISONVILLE","WI","53571","DANE","53571"
"MORRISON","CO","80465","JEFFERSON","80465"
"MORRISON","IA","50657","GRUNDY","50657"
"MORRISON","IL","61270","WHITESIDE","61270"
"MORRISON","MO","65061","GASCONADE","65061"
"MORRISON","OK","73061","NOBLE","73061"
"MORRISON","TN","37357","WARREN","37357"
"MORRISTON","FL","32668","LEVY","32668"
"MORRISTOWN","AZ","85342","MARICOPA","85342"
"MORRISTOWN","IN","46161","SHELBY","46161"
"MORRISTOWN","MN","55052","RICE","55052"
"MORRISTOWN","NJ","07960","MORRIS","07960;07962;07963"
"MORRISTOWN","NY","13664","ST. LAWRENCE","13664"
"MORRISTOWN","OH","43759","BELMONT","43759"
"MORRISTOWN","SD","57645","CORSON","57645"
"MORRISTOWN","TN","37813","HAMBLEN","37813;37814;37815;37816"
"MORRISVALE","WV","25565","LINCOLN","25565"
"MORRISVILLE","MO","65710","POLK","65710"
"MORRISVILLE","NC","27560","WAKE","27560"
"MORRISVILLE","NY","13408","MADISON","13408"
"MORRISVILLE","PA","19067","BUCKS","19067"
"MORRISVILLE","VA","22712","FAUQUIER","22712"
"MORRISVILLE","VT","05661","LAMOILLE","05661"
"MORRIS","AL","35116","JEFFERSON","35116"
"MORRIS","CT","06763","LITCHFIELD","06763"
"MORRIS","GA","39867","CLAY","39867"
"MORRIS","IL","60450","GRUNDY","60450"
"MORRIS","IN","47033","RIPLEY","47033"
"MORRIS","MN","56267","STEVENS","56267"
"MORRIS","NY","13808","OTSEGO","13808"
"MORRIS","OK","74445","OKMULGEE","74445"
"MORRIS","PA","16938","TIOGA","16938"
"MORRO BAY","CA","93442","SAN LUIS OBISPO","93442;93443"
"MORROWVILLE","KS","66958","WASHINGTON","66958"
"MORROW","AR","72749","WASHINGTON","72749"
"MORROW","GA","30260","CLAYTON","30260;30287"
"MORROW","LA","71356","ST. LANDRY","71356"
"MORROW","OH","45152","WARREN","45152"
"MORSE BLUFF","NE","68648","SAUNDERS","68648"
"MORSE MILL","MO","63066","JEFFERSON","63066"
"MORSE","LA","70559","ACADIA","70559"
"MORSE","TX","79062","HANSFORD","79062"
"MORTON GROVE","IL","60053","COOK","60053"
"MORTONS GAP","KY","42440","HOPKINS","42440"
"MORTON","IL","61550","TAZEWELL","61550"
"MORTON","MN","56270","RENVILLE","56270"
"MORTON","MS","39117","SCOTT","39117"
"MORTON","NY","14508","ORLEANS","14508"
"MORTON","PA","19070","DELAWARE","19070"
"MORTON","TX","79346","COCHRAN","79346"
"MORTON","WA","98356","LEWIS","98356"
"MORVEN","GA","31638","BROOKS","31638"
"MORVEN","NC","28119","ANSON","28119"
"MOSBY","MO","64073","CLAY","64073"
"MOSBY","MT","59058","GARFIELD","59058"
"MOSBY","VA","22042","FAIRFAX","22042"
"MOSCA","CO","81146","ALAMOSA","81146"
"MOSCOW MILLS","MO","63362","LINCOLN","63362"
"MOSCOW","AR","71659","JEFFERSON","71659"
"MOSCOW","IA","52760","MUSCATINE","52760"
"MOSCOW","ID","83843","LATAH","83843;83844"
"MOSCOW","KS","67952","STEVENS","67952"
"MOSCOW","MI","49257","HILLSDALE","49257"
"MOSCOW","OH","45153","CLERMONT","45153"
"MOSCOW","PA","18444","LACKAWANNA","18444"
"MOSCOW","TN","38057","FAYETTE","38057"
"MOSCOW","TX","75960","POLK","75960"
"MOSCOW","VT","05662","LAMOILLE","05662"
"MOSELEY","VA","23120","CHESTERFIELD","23120"
"MOSELLE","MS","39459","JONES","39459"
"MOSES LAKE","WA","98837","GRANT","98837"
"MOSHANNON","PA","16859","CENTRE","16859"
"MOSHEIM","TN","37818","GREENE","37818"
"MOSHERVILLE","MI","49258","HILLSDALE","49258"
"MOSIER","OR","97040","WASCO","97040"
"MOSINEE","WI","54455","MARATHON","54455"
"MOSQUERO","NM","87733","HARDING","87733"
"MOSS BEACH","CA","94038","SAN MATEO","94038"
"MOSS LANDING","CA","95039","MONTEREY","95039"
"MOSS POINT","MS","39562","JACKSON","39562;39563"
"MOSSVILLE","IL","61552","PEORIA","61552"
"MOSSY HEAD","FL","32434","WALTON","32434"
"MOSSYROCK","WA","98564","LEWIS","98564"
"MOSS","MS","39460","JASPER","39460"
"MOSS","TN","38575","CLAY","38575"
"MOTLEY","MN","56466","MORRISON","56466"
"MOTTVILLE","NY","13119","ONONDAGA","13119"
"MOTT","ND","58646","HETTINGER","58646"
"MOULTONBOROUGH","NH","03254","CARROLL","03254"
"MOULTON","AL","35650","LAWRENCE","35650"
"MOULTON","IA","52572","APPANOOSE","52572"
"MOULTON","TX","77975","LAVACA","77975"
"MOULTRIE","GA","31768","COLQUITT","31768;31776;31788"
"MOUND BAYOU","MS","38762","BOLIVAR","38762"
"MOUND CITY","IL","62963","PULASKI","62963"
"MOUND CITY","KS","66056","LINN","66056"
"MOUND CITY","MO","64470","HOLT","64470"
"MOUND CITY","SD","57646","CAMPBELL","57646"
"MOUND VALLEY","KS","67354","LABETTE","67354"
"MOUNDHOUSE","NV","89706","CARSON CITY","89706"
"MOUNDRIDGE","KS","67107","MCPHERSON","67107"
"MOUNDSVILLE","WV","26041","MARSHALL","26041"
"MOUNDS","IL","62964","PULASKI","62964"
"MOUNDS","OK","74047","OKMULGEE","74047"
"MOUNDVILLE","AL","35474","HALE","35474"
"MOUNDVILLE","MO","64771","VERNON","64771"
"MOUND","LA","71282","MADISON","71282"
"MOUND","MN","55364","HENNEPIN","55364"
"MOUND","TX","76558","CORYELL","76558"
"MOUNT AETNA","PA","19544","BERKS","19544"
"MOUNT AIRY","GA","30563","HABERSHAM","30563"
"MOUNT AIRY","LA","70076","ST. JOHN THE BAPTIST","70076"
"MOUNT AIRY","MD","21771","FREDERICK","21771"
"MOUNT AIRY","NC","27030","SURRY","27030"
"MOUNT ALTO","WV","25264","JACKSON","25264"
"MOUNT ANGEL","OR","97362","MARION","97362"
"MOUNT ARLINGTON","NJ","07856","MORRIS","07856"
"MOUNT AUBURN","IA","52313","BENTON","52313"
"MOUNT AUBURN","IL","62547","CHRISTIAN","62547"
"MOUNT AUKUM","CA","95656","EL DORADO","95656"
"MOUNT AYR","IA","50854","RINGGOLD","50854"
"MOUNT AYR","IN","47964","NEWTON","47964"
"MOUNT BALDY","CA","91759","LOS ANGELES","91759"
"MOUNT BERRY","GA","30149","FLOYD","30149"
"MOUNT BETHEL","PA","18343","NORTHAMPTON","18343"
"MOUNT BLANCHARD","OH","45867","HANCOCK","45867"
"MOUNT BRADDOCK","PA","15465","FAYETTE","15465"
"MOUNT CALM","TX","76673","HILL","76673"
"MOUNT CALVARY","WI","53057","FOND DU LAC","53057"
"MOUNT CARBON","WV","25139","FAYETTE","25139"
"MOUNT CARMEL","IL","62863","WABASH","62863"
"MOUNT CARMEL","PA","17851","NORTHUMBERLAND","17851"
"MOUNT CARMEL","SC","29840","MCCORMICK","29840"
"MOUNT CARMEL","TN","37645","HAWKINS","37645"
"MOUNT CARMEL","UT","84755","KANE","84755"
"MOUNT CARROLL","IL","61053","CARROLL","61053"
"MOUNT CLARE","WV","26408","HARRISON","26408"
"MOUNT CLEMENS","MI","48043","MACOMB","48043;48046"
"MOUNT CORY","OH","45868","HANCOCK","45868"
"MOUNT CRAWFORD","VA","22841","ROCKINGHAM","22841"
"MOUNT CROGHAN","SC","29727","CHESTERFIELD","29727"
"MOUNT DESERT","ME","04660","HANCOCK","04660"
"MOUNT DORA","FL","32757","LAKE","32756;32757"
"MOUNT EATON","OH","44659","WAYNE","44659"
"MOUNT EDEN","KY","40046","SPENCER","40046"
"MOUNT ENTERPRISE","TX","75681","RUSK","75681"
"MOUNT EPHRAIM","NJ","08059","CAMDEN","08059"
"MOUNT ERIE","IL","62446","WAYNE","62446"
"MOUNT FREEDOM","NJ","07970","MORRIS","07970"
"MOUNT GAY","WV","25637","LOGAN","25637"
"MOUNT GILEAD","NC","27306","MONTGOMERY","27306"
"MOUNT GILEAD","OH","43338","MORROW","43338"
"MOUNT GRETNA","PA","17064","LEBANON","17064"
"MOUNT HAMILTON","CA","95140","SANTA CLARA","95140"
"MOUNT HERMAN","KY","42157","MONROE","42157"
"MOUNT HERMON","CA","95041","SANTA CRUZ","95041"
"MOUNT HERMON","KY","42157","MONROE","42157"
"MOUNT HERMON","LA","70450","WASHINGTON","70450"
"MOUNT HOLLY SPRINGS","PA","17065","CUMBERLAND","17065"
"MOUNT HOLLY SPRI","PA","17065","CUMBERLAND","17065"
"MOUNT HOLLY","AR","71758","UNION","71758"
"MOUNT HOLLY","NC","28120","GASTON","28120"
"MOUNT HOLLY","NJ","08060","BURLINGTON","08060"
"MOUNT HOLLY","SC","29445","BERKELEY","29445"
"MOUNT HOLLY","VA","22524","WESTMORELAND","22524"
"MOUNT HOLLY","VT","05758","RUTLAND","05758"
"MOUNT HOOD PARKDALE","OR","97041","HOOD RIVER","97041"
"MOUNT HOOD PARKD","OR","97041","HOOD RIVER","97041"
"MOUNT HOPE","AL","35651","LAWRENCE","35651"
